GeneID	GSM8122035	GSM8122036	GSM8122037	GSM8122038	GSM8122039	GSM8122040	GSM8122042	GSM8122043	GSM8122044	GSM8122045	GSM8122046	GSM8122047	GSM8122048	GSM8122049	GSM8122050
80176	8.582	12.36	22.67	9.734	6.219	23.51	7.487	47.6	31.68	10.13	28.04	30.19	22.6	17.63	12.01
100506022	0.4097	1.127	0.3911	1.514	0.5309	1.587	0.8406	0.1292	3.407	0.8602	0.4968	0.1131	1.687	3.602	0.2594
84275	3.818	4	7.193	5.048	5.218	6.462	5.492	8.648	15.53	7.396	13.68	5.419	9.543	17.9	8.451
199953	0.4778	0.5656	0.4614	1.101	0.7934	1.123	0.9841	0.8074	1.325	0.9561	1.539	1.157	0.5419	1.097	0.6974
107985734	0.4294	0	0.2662	0.2576	0.1807	0.3601	0.1617	0.4764	0.3185	0.1655	0.4996	0.563	0.1287	0.2415	0.1275
105376712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5293	0.897	1.712	1.101	2.186	2.469	2.241	2.421	1.758	1.83	1.786	4.088	1.122	2.24	1.398	3.518
644997	0	0	0	0.1168	0	0	0	0.0576	0	0	0.0604	0	0	0	0.03854
101929074	0	0.1594	0.07656	0	0.2079	0.2071	0.372	0.4384	0.3664	0.5711	0.1149	0.2159	0.2467	0	0.22
22883	2.243	3.629	2.77	2.868	5.239	5.891	3.634	10.85	7.147	3.804	7.636	3.667	2.283	3.238	5.77
56998	1.998	2.421	1.362	3.853	8.961	5.272	5.168	1.41	3.911	4.82	2.517	2.895	2.633	4.22	2.75
105376717	1.301	0.9443	1.512	2.049	2.874	2.25	4.96	1.083	2.171	2.632	2.497	3.411	2.047	1.646	3.477
84328	2.478	3	4.128	4.767	4.673	5.319	9.758	5.47	5.671	5.585	6.828	10.94	3.851	4.621	7.601
64802	1.236	1.474	1.555	0.9387	2.425	2.562	3.236	3.197	2.727	2.623	3.028	3.488	1.022	1.62	3.584
113391335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100847055	0	0	0	0	0	0	0	0	0	0	1.412	0	0	0	0
116362	2.441	2.635	0.9604	1.774	2.133	2.598	1.485	0.75	4.039	5.102	4.981	1.641	2.926	3.722	2.258
10277	4.817	7.255	6.28	7.252	8.085	9.287	7.986	8.767	10.24	8.836	8.392	8.589	5.026	6.96	8.583
23095	1.368	2.031	3.115	3.099	5.221	5.208	4.041	4.365	4.365	4.097	3.625	4.667	1.729	4.18	4.562
105376725	0	0	0.1518	0.2449	0.06871	0	0.06149	0.07247	0	0	0	0.4282	0.03262	0.1377	0.1939
5226	16.92	21.7	29.27	23.27	35.91	30.33	58.3	46.32	41.07	36.21	49.6	87	37.84	27.82	33.21
100526739	1.47	1.281	1.007	1.696	2.075	0.9582	2.129	1.601	1.487	2.086	2.351	2.103	1.226	1.319	1.25
378708	1.553	1.373	1.225	2.097	2.686	1.211	3.205	1.753	1.954	2.518	2.829	2.834	1.7	1.367	1.489
1325	0.6903	2.088	1.043	0.6988	1.198	0.2171	0.7799	0.8042	1.152	0.7981	0.8433	0.528	0.1551	0.8007	0.3843
1676	1.828	3.274	2.868	2.9	5.039	5.987	5.679	6.664	7.267	5.651	7.301	9.767	3.006	5.708	5.666
5195	1.775	3.478	3.817	2.691	7.35	6.054	5.763	3.509	4.864	5.216	6.189	3.542	2.224	4.425	3.259
54897	1.084	0.8746	1.721	2.014	1.651	2.068	0.8556	4.022	1.749	1.582	2.235	1.602	0.9697	1.692	1.434
105376733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09923
148345	0.03602	0.2092	0	0.02431	0.06822	0.1699	0	0.03597	0	0.1874	0.07544	0.1653	0.03239	0.02279	0
23435	27.57	34.34	35.1	31.4	31.28	42.13	39.59	49.95	43.72	38.86	45.19	76.57	29.22	43.6	47.91
10747	56.22	70.2	67.72	89.09	120.7	134.8	76.8	79.72	87.96	108.9	75.12	39.87	40.21	124.9	85.03
6723	39.61	31.48	29.95	30.65	16.17	36.97	13.99	51.23	61.81	26.54	45.71	107.8	61.82	33.44	39.11
5394	9.698	11.12	11.59	14.73	15.81	14.22	15.04	14.95	18.37	12.93	17.06	19.77	16.42	17.63	15.42
105376736	0.6063	0.8803	0.7249	1.169	1.312	1.798	1.761	2.076	1.928	1.502	1.633	1.022	0.7787	2.082	1.273
2475	5.734	6.397	6.154	8.695	10.71	12.53	11.35	12.92	14.08	12.07	12.26	15.32	8.963	12.9	13.28
100873935	0.8937	0.1081	0.5194	1.206	2.82	3.091	1.388	1.487	3.646	2.971	2.495	0.7812	0.6026	2.262	2.388
10218	0	0	0.05863	0.05673	0.03979	0.0793	0.03561	0	0	0.1458	0	0	0.03778	0.02659	0.1123
29914	1.056	1.148	1.886	2.151	2.35	3.449	2.229	3.293	3.807	2.067	3.893	5.457	3.098	5.196	2.682
105376737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57540	0	0	0.009768	0	0	0	0.04747	0.06993	0.03117	0.01214	0.05866	0	0	0.008861	0
112268221	0	0	0	0	0	0	0.02432	0	0	0	0	0	0	0	0
101929181	0	0	0	0	0.07748	0.0772	0	0	0	0.1419	0.1714	0	0	0	0
26232	6.495	6.05	6.04	3.474	6.344	8.556	21.05	7.261	8.91	26.78	36.53	8.088	1.653	9.15	22.87
93611	7.277	6.659	8.335	3.632	11.29	7.261	16.16	11.04	6.343	14.88	17.85	9.903	3.018	7.469	8.294
26270	1.882	2.771	4.603	4.123	8.934	6.072	9.705	6.917	7.161	7.283	10.74	9.94	6.056	5.694	6.195
10459	6.076	9.024	9.867	7.232	14.41	18.29	11.4	16.3	15.02	16.05	25.99	21.32	12.45	13.76	13.3
374946	0	0.01696	0	0.0473	0.04424	0.03306	0.03959	0	0.013	0.01013	0.02446	0	0	0.02217	0.007804
57085	2.597	5.858	3.288	6.471	6.885	4.523	7.448	15.64	13.34	4.989	12.22	32.69	7.399	1.87	6.086
284498	1.025	2.393	2.409	1.863	2.345	3.229	1.363	2.851	1.948	1.409	2.114	0.8065	0.8224	1.507	2.213
102724659	0	0.04086	0	0	0	0	0	0	0	0	0	0	0	0	0
4524	5.953	10.58	9.303	7.423	8.344	10.65	4.523	10.78	8.039	5.695	7.252	4.063	4.638	6.082	8.688
1185	6.429	11.46	8.763	7.821	11.37	7.63	7.93	8.425	9.409	6.102	5.884	6.039	3.114	8.765	7.57
100379251	2.815	6.568	6.354	7.387	7.308	5.253	5.736	5.307	5.562	4.115	3.975	5.102	2.787	5.804	4.439
4878	3.136	5.089	2.23	2.905	2.445	2.437	2.501	3.07	2.19	1.28	1.674	4.273	1.216	2.179	1.972
4879	0	0	0	0	0	0	0	0.2966	0	0	0	0	0	0	0
26829	0.8836	0.6414	0.6163	0	0	0	0	0	0	0	0	0	0	0	0
90231	10.24	14.62	25.42	10.37	31.26	25.9	25.03	22.5	24.49	32.67	39.41	25.78	11.96	21.59	20.99
5351	27.78	38.59	39.32	19.33	42.42	52.1	51.43	47.1	28.04	56.55	136.8	87.45	15.91	29.41	51.39
9927	9.143	18.67	18.96	28.74	27.38	41.06	37.44	34.25	35.45	33.82	38.9	29.23	19.73	34.83	39.03
60672	9.067	8.538	6.609	9.482	12.79	9.761	7.475	5.166	12.66	13.22	10.26	10.96	4.382	8.062	6.695
102466982	1.618	3.523	1.128	3.276	6.127	0	1.371	3.231	1.8	5.611	3.388	5.303	0.7272	0	3.243
943	0.01247	0.09053	0	0.06733	0.02362	0.07059	0	0	0.08326	0	0.3656	0.01635	0.1233	0.01578	0.1333
102465836	0	0	1.528	0.7393	1.037	2.067	0.9281	7.657	2.438	0.9498	2.294	0.7181	0.4924	2.079	4.391
7133	4.873	5.982	6.159	6.674	6.415	12.46	6.224	22.9	10.46	9.634	22.33	15.13	11.42	5.922	19.51
100616438	0	0	0	0	0	0	0	0	0	0	0	2.26	0.7749	0	1.152
107984917	0.1104	0	0.308	0	0	0.04166	0.03742	0.2205	0.04914	0.1149	0.04625	0.02895	0.01985	0	0.118
55187	3.478	2.553	4.86	5.541	5.862	9.297	5.703	6.85	7.876	6.745	5.985	4.83	3.552	6.133	6.215
677885	4.497	2.511	1.93	4.202	1.31	10.44	8.207	6.908	5.388	2.999	5.071	1.814	1.866	7.441	3.698
105376744	0.7985	1.012	1.503	1.916	1.464	2.152	1.568	1.443	0.7052	1.385	1.619	1.33	0.3305	1.796	1.592
9249	34.44	54.59	91.91	50.66	77.41	84.96	59.85	75.89	107.3	87.27	159.3	78.09	69.83	66.28	75.68
102466722	10.99	5.696	12.04	9.533	20.8	13.33	15.96	4.702	10.48	6.805	14.79	5.145	7.055	14.89	5.243
343066	0	0	0	0.03414	0	0	0	0	0.1126	0	0	0	0	0	0
126767	0	0	0	0	0	0	0	0.02589	0	0	0	0	0	0	0
93190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440560	0	0	0	0	0	0	0	0	0.05063	0	0	0	0	0.02879	0.0912
343069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
65122	0	0	0	0	0	0.05124	0	0	0	0	0	0	0	0	0.07258
400735	0	0	0	0	0	0	0	0	0.06359	0	0.2992	0.1499	0	0.07231	1.107
343071	0	0	0.09618	0	0	0.1301	0.8764	0.4131	0.07672	0	9.459	1.04	0.279	4.275	12.3
441871	0	0	0	0	0	0	0	0.8762	0.5257	0	4.099	0.8407	0.09102	0.1281	3.743
440561	0	0	0	0	0	0	0	0	0.06803	0	0	0	0	0	0.1225
101929983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1467
649330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441873	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03431	0.07247
649324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
440563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645359	0	0	0	0	0	0	0	0	0.06555	0	0	0	0	0	0.03936
101060301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
343070	0	0	0	0	0	0	0	0	0	0	0.07663	0.04797	0	0.0463	0.1467
400736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391003	0	0	0	0	0	0.04668	0	0	0	0	0	0	0	0	0
343068	0	0	0	0	0	0	0	0	0.06308	0	0	0.03716	0	0	0.1515
391002	0	0	0	0	0	0	0	1.253	0.5585	0	6.57	0.5347	0.1128	0.0397	4.863
645382	0	0	0	0	0.06559	0.06535	0.8217	0.4842	0	0	6.601	0.8175	0.218	3.901	12.27
653619	0	0	0	0	0	0	0.04778	0	0	0	0.8266	0.4066	0.02534	0.1427	3.24
729528	0	0	0	0	0	0	0	0	0	0	0.1344	0	0	0	0
645414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
391004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1781
645425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126755	0	0	0	0	0	0	0	0	0.1079	0	0	0.0318	0	0	0
102724856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10630	0.2008	0.2915	0.3501	0	0.03169	0.7262	0.02836	0.635	1.974	0.1161	0.6308	0.5266	0.3611	0.02117	0.2683
107984919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7799	1.853	2.747	2.572	2.637	2.422	2.099	2.769	3.867	3.422	2.013	2.917	3.09	1.571	2.167	3.009
23254	0.2113	0.3587	0.254	0.7197	1.157	0.8527	0.8981	0.3506	0.4052	0.6935	0.7217	0.3197	0.1988	0.8474	0.4214
107985467	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01571	0
107985468	0	0	0	0	0	0	0	0	0	0.2197	0	0	0	0	0
105376762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376759	0	0	0	0	0	0	0	0	0	0.03377	0	0.06382	0	0	0
107985469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
200197	0.226	0.35	0.2522	0.2847	0.7846	0.4264	0.3702	0.1505	0.3353	0.2744	0.284	0.2173	0.1084	0.4576	0.2215
55092	0.7864	2.202	1.959	0.7582	1.347	0.8126	0.5077	2.805	2.208	0.9742	2.706	1.89	2.256	0.9477	1.877
727684	0	0	0	0	0	0	0	0	0	0	0	0.08256	0	0	0
114827	0.02034	0.01969	0.009457	0.07321	0.05135	0.05117	0.01149	0.02708	0.01509	0.03527	0.0142	0.00889	0.08533	0.008579	0.03624
101927417	0.01689	0.02453	0	0.02281	0.03199	0.03188	0	0.03374	0	0	0	0.02215	0.01519	0.02138	0.02258
101927441	0	0	0	0.02005	0.02813	0.01402	0	0.01484	0	0	0	0.00974	0.02003	0	0
79180	7.598	9.171	5.178	12.75	15.37	18.43	13.21	23.28	17.2	12.05	19.5	23.4	16.43	5.713	13.6
11330	0.03015	0.02188	0	0.02035	0	0	0.02555	0.09031	0	0	0	0.09882	0.01355	0.01907	0
63036	0	0	0.08007	0	0.1087	0	0	0.1146	0	0.09955	0	0.301	0.1548	0.1453	0.0767
105376767	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2134	0
51032	0.1724	0.08342	0.7214	0.3878	0.6529	0.2168	0.4869	0.8033	0.5115	1.196	0.2407	0.4521	0.2583	0.8725	1.075
842	2.803	3.162	2.654	1.588	3.342	2.645	2.969	4.849	2.841	3.147	2.647	5.957	1.35	1.441	3.83
23341	3.101	4.561	6.176	6.141	6.987	6.285	9.397	7.234	6.855	7.01	6.664	6.88	3.512	10.43	7.301
107397391	0	0	0	0	0	0	0.641	0	0	0	0	0	0	0	0
79814	2.837	8.879	9.739	14.4	23.16	24.46	42.18	5.157	21.25	16.09	14.94	13.05	12.97	34.69	12.55
84301	5.175	6.691	7.955	8.05	12.76	7.747	13.15	6.989	12.05	11.44	8.186	6.456	4.737	14.21	11.54
6248	1.293	1.482	3.892	3.98	4.725	2.568	4.382	2.446	3.786	2.793	2.755	4.283	2.508	4.937	3.304
23207	6.891	7.368	8.191	9.555	16.31	14.33	13.01	21.46	16.85	13.42	21.48	17.95	8.061	10.59	13.75
284723	0.5353	1.105	0.2489	0.8831	2.027	0.8529	3.689	0.3801	0.7412	1.671	1.121	0.9826	0.278	0.6322	0.6517
110806303	0.8306	0.6029	0.1159	0.5606	1.101	0.9403	2.393	0.6635	0.5545	1.585	1.044	0.8713	0.07467	0.4204	0.222
388595	1.02	1.904	4.168	2.656	18.28	6.256	16.12	0.2911	1.054	6.193	0.4578	2.819	1.9	1.982	2.581
54751	2.072	2.336	1.966	1.505	2.23	2.381	3.974	3.423	4.423	1.988	6.32	3.185	3.536	1.118	2.796
440567	6.548	7.094	1.636	3.166	4.627	3.503	6.293	6.636	9.352	6.779	7.982	12.17	7.819	5.936	6.53
729614	0.4234	1.034	0.8859	0.6494	1.312	0.7989	1.631	0.9224	1.328	1.302	1.491	0.9336	0.2941	1.047	1.054
23013	4.64	6.206	14.27	7.673	11.54	8.354	6.367	13.76	7.029	9.534	6.766	7.743	2.042	7.252	7.352
7709	5.813	7.762	6.962	5.627	9.072	6.69	6.537	10.83	7.99	6.786	9.684	13.51	4.237	5.711	6.194
149563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27129	0.1873	0.7932	0.7186	0.1475	0.7686	1.09	0.1323	2.806	1.39	0.1624	1.667	0.4912	0.08421	0.3951	0.3338
1187	0.08443	0.3371	0.05888	0.05698	0.2398	0.3186	0.1431	0.08431	0.09394	0.07321	0.0442	0.05535	0.0759	0	0
1188	0	0.05196	0.02496	0	0	0	0.03033	0	0	0	0.07496	0	0.01609	0	0
348487	0	0	0	0	0	0.1154	0	0.1831	0	0	0.06402	0.04008	0	0	0
1969	1.379	2.395	3.298	3.989	3.381	2.811	3.36	4.943	3.59	2.968	7.891	22.49	4.55	0.7323	2.912
101927479	0.01003	0.1892	0.02797	0.3113	0.05696	0.2459	0.3228	0.2203	0.2231	0.08694	0.168	0.9071	0.3425	0.03806	0.1474
128272	1.16	0.6427	0.6814	0.7831	0.6071	2.794	1.319	1.372	2.004	1.218	2.142	1.962	0.8784	0.3091	1.285
101927546	0.2034	0.3118	0.6621	0.3051	0.8775	1.088	2.183	0.2257	0.4024	1.333	0.5444	0.3408	0.0508	0.2431	0.3172
79363	0	0.2066	0.3574	0.7301	1.186	1.45	0.6754	1.251	1.774	1.333	2.027	1.904	0.3071	0.1081	0.6847
54455	3.434	3.961	5.798	3.239	5.273	6.223	4.189	7.901	5.59	4.106	6.537	8.375	2.388	5.057	4.514
26099	7.063	10.64	11.96	9.893	19.15	24.44	21.35	30.69	30.48	20.49	28.75	27.96	10.41	15.79	24.14
374955	2.056	3.036	2.828	2.861	5.793	6.012	6.405	8.311	8.427	5.575	7.59	7.207	3.252	3.844	6.023
55707	4.491	7.661	7.048	8.314	10.78	11.41	14.84	16.14	11.56	12.3	18.58	18.82	11.88	8.504	15.39
107984921	0.5509	0.4705	0.5198	0.3937	0.5523	0.3363	0.5766	0.1618	0.4327	0.4777	0.4072	0.4461	0.1457	0.205	0.2598
114819	0.5191	0.7394	0.9427	0.6478	0.8717	0.7023	1.112	0.8216	0.8065	0.7644	0.8615	0.8604	0.1321	0.6693	0.7068
26871	0	0.4654	0.4472	0	0	0	0	0	0	0.556	1.343	0	0	0	0
107985757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132147	0	0	0	0	0.0644	0.3208	0	0.1358	0.1514	0.2949	0.07122	0.1784	0	0.04303	0.1363
107985758	0	0	0	0	1.383	1.378	0	0	3.25	1.266	0	0	0	0	0
7195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55672	3.559	4.602	6.442	5.006	6.94	5.748	6.166	8.871	8.529	7.32	5.252	4.643	2.358	7.922	7.788
105376794	8.847	18.54	10.24	21.34	22.04	12.64	9.169	10.71	26.6	18.18	9.308	18.59	5.204	22.69	15.56
84809	27.94	35.64	22.6	32.85	38.81	31.25	20.14	22.49	42.29	26.45	20.65	32.73	13.74	36.56	25.32
11209	198.2	574.7	191.1	301.2	286.2	184.1	142	42.7	214.7	295.8	78.62	111.8	52.09	183	125.7
107985736	2.423	1.145	1.52	2.738	2.632	1.843	1.846	1.426	1.714	2.215	1.259	2.832	1.452	2.591	2.309
26869	0	0.9309	0.8944	0	0	0	0	0	0	0.556	1.343	0	0	0	0
107985759	0	0	0	0.9996	0	0	0	0	0	0	0	0	0	0	0
284729	0.3392	0.4925	0.2548	0.7044	1.927	1.772	2.255	0	0.4065	1.448	0	0	0	0.5283	0.2441
100189045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6060	0	0.9309	0.8944	0	0.6071	0	0	0.6403	0	0.556	1.343	0.4204	0.2882	0	0
11223	116.5	97.29	51.22	53.56	67.78	74.68	65.24	21.75	44.12	63.6	36.8	37.1	19.28	65.7	38.86
100500876	0	0	0	0	0	0	0	0	0	0	0	0.9444	0	0	0
100189298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112267871	0	0.1772	0	0.05493	0.1541	0.5375	0.5517	0.4876	0.2717	0.7763	0.5114	0.1067	0	0.2575	0.1631
7193	0	0	0	0.9857	1.383	1.378	1.238	2.917	0	1.266	1.529	0	0	0	0
100189183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376805	3.755	6.664	3.26	2.704	7.428	7.243	11.17	4	6.315	10.86	9.613	2.079	1.351	2.534	3.234
791226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9494
26870	0	0.9309	0.4472	0	0	0	0	0	0	0	1.343	0.4204	0	0	0
9696	2.368	2.211	1.269	2.004	3.031	2.021	2.133	2.114	2.183	2.227	3.757	3.791	0.8355	1.364	1.699
4237	0.1788	0.5842	0.4365	0.06035	1.016	0.6749	0.1515	0.9822	1.492	0.4652	1.873	0.2345	0.2412	0.5091	0.1792
105376806	0.2649	0.3845	0.7389	0	0.7524	0.7496	0.2244	0.7935	2.063	0	1.942	0.1736	0.1191	0.3352	0.3539
23400	1.939	2.173	2.977	3.021	2.982	4.15	2.095	7.589	4.17	3.611	5.724	6.536	3.1	1.778	4.069
6390	64.65	87.91	130.1	125.2	196.4	203.8	229.6	122.3	186.5	214	155.6	116.8	150.7	232.8	190.1
11240	0.1947	0.01663	0.01597	0.1082	0.1952	0.04322	0.03882	0.04574	0.1784	0.01986	0.3837	0.1051	0.3089	0.02898	0.1989
105376808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
400743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29943	0	0	0.01252	0	0	0	0.03043	0	0.01998	0	0	0.01177	0	0.1249	0
51702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23569	0.03489	0.05065	0.04867	0.09419	0.6276	0.03291	0.1182	0.3135	0.2329	0	0.9499	0.2059	0.4078	0.08829	0.6061
353238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55920	8.378	9.603	13.44	13.18	11.17	10.94	11.93	16.71	16.86	10.12	19.18	25.68	11.29	12.7	12.63
55160	34.32	31.96	53.4	32.49	33.73	35.17	21.06	32.12	35.95	38.95	39.81	20.57	11.53	21.75	32.46
107984028	0	0.1074	0	0	0	0	0	0	0	0	0	0	0	0	0
81569	0	0	0	0	0	0	0	0	0	0	0	0.211	0	0	0
105376809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101927876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84966	0.2028	0	0.03144	0.06084	0.5121	0.3402	0.07638	0.3151	0.6018	0.2345	0.1416	0.1773	0.2026	0.02852	0.1506
105376814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127707	0.6948	0.7979	0.4774	0.9099	2.199	2.798	5.026	0.3935	2.285	3.399	4.887	1.237	0.634	1.509	1.275
5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80834	0	0	0.05818	0	0.07899	0	0	0	0	0	0	0.02735	0	0	0
8659	57.14	87.97	84.24	87.38	211.6	198.7	215.5	41.84	200	250.2	131.2	70.27	29.88	57.57	134.8
100616120	0	0	0	0	0	0	0	0	0	0	0	0.9316	0	0	1.899
100302276	0	0	0	0	0	0	0	0	3	1.169	1.412	1.768	0	1.706	0
126917	3.71	3.731	5.317	5.651	5.253	6.406	4.903	9.041	8.332	6.464	6.219	9.227	3.68	2.283	5.162
105376815	0.1143	0.09479	0.09108	0.02203	0.1236	0.0308	0.1936	0.0652	0.109	0.08493	0.1367	0.0214	0	0.04131	0.04362
23352	9.625	10.94	26.36	13.94	22.21	19.91	10.57	20.2	16.06	15.1	15.11	16.58	8.317	19.39	17.31
101927895	0.168	1.138	1.328	1.36	0.8482	1.902	1.993	2.013	2.492	1.845	3.283	2.863	0.302	2.055	2.694
23065	2.971	3.958	5.837	4.84	6.267	8.014	8.106	7.177	10.54	5.713	10.51	8.783	4.917	7.628	8.551
51154	9.847	13.17	16.44	20.42	23.63	22.16	15.81	23.8	32.42	16.97	20.71	54.84	29.35	24.29	21.37
246181	11.64	23.85	26.24	18.75	58.63	11.76	19.35	4.534	6.687	21.16	8.205	15.18	14.47	16.22	14.58
22977	5.689	10.09	34.44	13.69	47.38	22.79	38.84	4.191	21.12	31.3	17.38	64.75	42.51	22.42	9.939
100506730	0.8657	0.8277	0.972	1.682	1.519	1.315	1.539	0.7169	1.551	1.575	0.7518	1.329	1.006	1.87	1.072
8574	3.834	4.343	6.245	4.607	15.85	14.01	16.7	7.738	10.5	12.95	13.54	10.48	7.833	7.392	9.496
54896	2.261	2.743	2.647	2.376	6.193	3.337	2.819	3.435	3.127	3.459	4.854	4.341	2.018	3.26	1.802
832	18.57	30.67	19.46	24.27	30.68	39.84	32.63	36.49	50.82	30.36	44.9	46.58	29.74	27.36	31.03
105376819	0	0	0	0.334	0	0	0	0	0	0	0	0	0.05561	0	0
105376818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105378614	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3214	0
440574	1.603	2.724	2.149	2.583	2.424	3.798	3.896	4.864	5.033	3.664	4.893	6.012	3.787	3.302	4.019
100532736	1.288	3.013	2.962	2.19	2.981	4.456	3.153	7.003	6.105	3.062	7.794	4.567	2.724	2.294	2.837
644068	2.635	5.647	3.851	0.8469	1.663	3.315	2.339	3.007	2.234	1.088	1.708	4.278	0.4512	3.096	1.593
4681	0.4015	1.069	1.237	0.8355	0.8236	1.136	0.652	2.506	1.452	0.5512	2.347	0.5922	0.4211	0.3387	0.4471
3362	0	0	0	0	0	0	0.02345	0	0.03079	0.04799	0.1449	0	0	0.08754	0
255104	1.833	2.47	1.089	2.518	3.689	3.443	4.151	3.644	3.164	2.195	3.907	4.063	2.062	2.059	2.526
54546	0.7541	0.4866	0.05844	0	0.3173	0.6324	0.923	0.4183	0	0.1453	0.2632	0.05493	0.03766	0.05301	0.112
105376823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23252	1.037	1.176	3.299	2.326	2.585	2.355	3.377	3.601	2.209	2.013	2.033	3.59	1.3	2.466	2.41
30814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5320	1415	176.4	656.7	702.4	51.87	775.1	1551	2972	841.5	1709	4360	324.7	1096	399.6	5329
5322	1.685	2.204	0.6142	0.5123	1.639	0.6302	0.6175	1.304	2.095	1.027	2.544	0.9555	0.9555	3.112	0.4058
26279	0	0	0.02736	0	0.26	0.074	0.1662	0.1175	0	0.06802	0.08214	0.02571	0.2997	0.07444	0.05241
64600	0	0	0	0	0	0	0	0.03852	0	0	0	0	0	0.02441	0
391013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03095
127733	0.3868	1.252	1.978	1.033	0.6103	2.372	1.202	3.251	2.331	3.032	2.683	1.31	4.455	1.591	7.989
101928017	0	0.2993	0.4314	0.4175	0	0.389	0.8735	0	0	0.7152	0	0	0.09268	0	1.102
105376825	0.08639	0.1756	0.1928	0.2099	0	0.1304	0.205	0.4831	0.3461	0.2098	0.03619	0.1133	0.3573	0.2842	1.131
105376826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105376828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127731	0	0.006323	0	0	0	0	0	0	0	0.01511	0	0	0	0	0.00582
339505	0	0	0	0	0.1053	0	0	0	0	0	0	0	0.03748	0.03517	0
55450	15.35	19.82	24.12	13.55	33.09	20.34	31.87	16.7	17.51	41.44	46.58	25.81	12.76	23.05	32.59
79594	1.406	1.774	4.25	3.728	7.1	9.001	6.354	15.31	9.126	7.78	13.32	12.6	5.117	8.726	8.947
163933	0.02148	0.1247	0.2097	0.05798	0.04067	0.1216	0.2548	0.7721	0.239	0.149	0.5398	0.3661	0.05793	0.02718	0.2009
978	24.7	35	25.75	24.48	40.49	17.29	29.19	22.84	18.51	38.55	31.71	44.99	13.61	34.29	25.79
65018	9.182	14.54	20.23	13.44	43.17	32.86	46.11	42.17	33.25	47.43	50.77	22.5	13.45	35.98	30.96
